"","DonorAddress","model_score","model_score_count"
"857","0x77b856551c4669a82077da5c6ca25d264003ea7f",0.777777777777778,4
"858","0x7947d3c4c45e95d59be4d28d123b1891152a5796",0.555555555555556,3
"859","0x8120d4c08908b4c8eb219dfc226a6112b94b4fad",0.555555555555556,3
"860","0x86b17959b41f4fdfe9ca37cf1c56d68c17d36210",0.555555555555556,3
"862","0x8b8694b42eaa778ddc47a605c3e362cb25c0b83d",0.555555555555556,3
"863","0x979c6833a0f22d1a75c3343e1c25e7bbbd0985fb",0.555555555555556,3
"864","0x986af696a75be11362b70b918075f86477889b04",0.777777777777778,4
"865","0x998bd2e08f93bf161540213704d78b91f06ed053",0.777777777777778,4
"866","0x9a4d0560f879e28b3f6dd59711f9a71c5fbe8ddb",0.777777777777778,4
"867","0x9e3b35a33829db613db3adf6ed9f1ce22b664a88",0.777777777777778,4
"868","0x9fcf20009256bb2149bda78265c19bfe6b9196be",0.777777777777778,4
"869","0xa018dc3d97fdd190a964ebb0f1a184d852ff081e",0.777777777777778,4
"870","0xa02e8cc9fe55bb206601149fc723afc583831fab",0.611111111111111,4
"872","0xa3128ff1e193fa22d8c86d54cfddf8f7219f1584",0.555555555555556,3
"873","0xa380af60517363fa1c776ece982a678af226918e",0.555555555555556,4
"874","0xa57bc1aed7eb5e9a3c49e6e696dccecaae526c78",0.555555555555556,3
"875","0xa98ec23e2fe42afcb68639baa9020b98e038fefb",0.833333333333333,5
"876","0xaa01d4d06ee15e04e265d5f15d7e0d301512b253",0.777777777777778,4
"877","0xab76e70bfe7c5dc9400f4e6042732115f0f7496c",0.777777777777778,4
"878","0xadc0e3178799078a585b9acbe2cb337713767fe9",0.555555555555556,3
"880","0xb09f5e84919c1932fc18b51230deb89556beaf5b",0.833333333333333,5
"881","0xb8119e01736756dc705cf2c3a9a9fc4587a93351",0.777777777777778,4
"882","0xbad72787c4d5e123be464f5ca5c2942776915fcc",0.555555555555556,3
"883","0xbb05464d421459576314b177dd73c3033ffab275",0.833333333333333,5
"884","0xbc5568aad26ea724911d3030830c65c3be332422",0.777777777777778,4
"886","0xc01c747e0225df9bf0d6dfbaf63293268ff1301e",0.777777777777778,4
"887","0xc1031da80f6a3cbc46d2289d464a6504f450b3d6",0.555555555555556,3
"888","0xc4858d35e90fdc3ead6b3b795dd5c49d11d34940",0.777777777777778,4
"890","0xd0fca6b90de267f814e7037de4bf89f7308b7645",0.555555555555556,3
"891","0xd48f38e445f42aea7db4d9add50d25e503116cde",0.777777777777778,4
"892","0xd5dd7588bf0071963895330db4583bbd3d7b763f",0.555555555555556,3
"893","0xdb5c7c048da6e18b143386025058d0d32a376ae4",0.777777777777778,4
"894","0xdc43bb8c018f352e61db96f8da2fbe6fb4de3de4",0.777777777777778,4
"895","0xdf414198a695110eeb414b32651238dfb68df554",0.555555555555556,3
"896","0xe30e0e7c17b4d38dfd4d2578e117de7979256d24",0.555555555555556,3
"899","0xec46e789bc91226558e13ce31f73d643e4b1f2dc",0.777777777777778,4
"900","0xedd45b092a99b6d0641adba97a9dadff2596b268",0.777777777777778,4
"901","0xef82640c52820416cff39aa6357537079c96c2c5",0.777777777777778,4
"902","0xf1b6d2082f01bfd7ca58344c7340fa2a60529486",0.777777777777778,4
"903","0xf28c59556b96ce68c12ada79d010b6e6ad61dde4",0.833333333333333,5
"904","0xf3c1c1f0b8ed1c7f978aae3d0ee0305b807472fa",0.833333333333333,5
"905","0xf6fa088f9fb0b70a57dd8d9dc32f961e2f9624bb",0.777777777777778,4
"906","0xf8d2f27bd4f76dc409131e5b0b6304afacdb3a4a",0.777777777777778,4
"907","0xf961ad2e529cbc5fb140dc4a6073827859e67862",0.555555555555556,3
"908","0xfd0f8bc896e86db8acae95c284cf3b313da5a4e3",0.777777777777778,4
"913","0xa35338638b6c53a80b7b282ca7e195a63b67e992",0.611111111111111,4
"915","0xd55c0e1fa7732ee8d91da9b9cdf5359232879faa",0.722222222222222,4
"916","0xef01c2d62651a205902ba86d866d8ca767d1895d",0.611111111111111,3
"919","0x76f3004b3040e97b877a9cea3478bc3d999b3a23",0.611111111111111,4
"920","0xa9fcf75342c79fd958877e04508dd6b99407bf3e",0.666666666666667,4
"925","0xaf5ac75753826d0c27b0b4011e0dfab1f1cc380c",0.611111111111111,4
"928","0x065c1552051733b4ea496f6bc6085f10a2338eb3",0.555555555555556,3
"930","0x29c563a8ce8723032e7ecf8cc7db2dc6ce83c9a4",0.722222222222222,4
"931","0x469aa69ff36171dcb4b705a4f13014c9d282d9f3",0.555555555555556,3
"933","0x934f84f8b980f081a15c34396c57ebbf34887c82",0.555555555555556,3
"934","0x9e6c21740d68886a7f433f0a8a597f14303d7462",0.555555555555556,3
"935","0xa82ad709abd0020c57710ad0c27776aa006d037f",0.555555555555556,3
"937","0xc06eeee2eb75638be4fe909a8b8651d328520fa3",0.611111111111111,3
"938","0xc52102ecc6adeadc7ef744738cfd1443b6d696a7",0.777777777777778,4
"940","0x03ea6f7e7de3e6b4fe34aae65b87639b05185147",0.611111111111111,4
"941","0x04370477127c3d758e8bff1118a72e9802896837",0.555555555555556,4
"942","0x1ef3b626b240213c487ca291ec766c871bd81f09",0.611111111111111,4
"943","0x2174c60edaa72519ba3b68af8cc0064480cecad1",0.833333333333333,5
"944","0x224887df974aa055419790b937cc8be95b9a7f50",0.555555555555556,4
"945","0x33f18166bb467ba778a631f82a7c603c9a2a8333",0.555555555555556,4
"947","0x38411ff4c0a097e2899df976f72a6c8c53fdf4fd",0.555555555555556,4
"949","0x3d0fadf95910160200204ddd8a339c9b6a7f786b",0.833333333333333,5
"950","0x4131b80941182bc6754292f4f49fe3722a92a50e",0.611111111111111,4
"951","0x50664f591a5d291002897646e9d0ed3a46117445",0.555555555555556,4
"952","0x50ed245aeb88db9e84db68ffcfdd95c669321b13",0.611111111111111,4
"953","0x594bbe24e47a9de0dfa99ccbc9b4616f4a15dab7",0.833333333333333,5
"954","0x5cba9ed8e30b31c280c620cc7d8208de469934cf",0.555555555555556,4
"956","0x5d4de8159f9e11c7aedbbc8003aeb35df3cdbd51",0.666666666666667,4
"958","0x8b986f01c2998c033e709706b6b71632c69e3d0b",0.555555555555556,4
"960","0x9d71e826315999a1e9f3146d8a2c5cf3760a272e",0.555555555555556,3
"961","0xa594ef11e80024b47f10832786b86196af3edb2e",0.555555555555556,4
"963","0xa7939ec6f91c08f481c4cf46f38a8201ac3cdf8c",0.611111111111111,4
"964","0xda13d5d771e62d628f2f5b0fb847ace9ed168f7a",0.833333333333333,5
"965","0xe0a3a0e34d2b9a926d3c111bb96aa65391a9978a",0.833333333333333,5
"966","0xe21bcaae440a1ed457bb8185fdfd8f05f127d8cb",0.611111111111111,4
"967","0xe2f86be5921e23b97a2a99d7c1d510e3143be965",0.555555555555556,4
"969","0xe94c16bd39ee48b881f66aad6ab6f6a951ecd012",0.555555555555556,4
"972","0xfa1fd2fdbb95af6088fc58b2280657234f258aea",0.611111111111111,4
"974","0x1f84bd90f31897de1659e1f7c66f1751434fc02b",0.722222222222222,4
"978","0x48761d318876a3a946a117758731b64f83844438",0.722222222222222,4
"979","0x52b6e7daf5463c9c86d7665d8e03798c8fff1b77",0.555555555555556,3
"981","0x6025ce16ad028e9336f3cff2fcdcd29c03c86723",0.611111111111111,4
"983","0x688ee3ec76df352b045395185ffcc8eab81446c3",0.555555555555556,3
"984","0x69180d0598e43ceafa2cf7839926c18c7b271f2a",0.722222222222222,4
"985","0x6b585eb137d58a5a426a2d37978e66cda75a68e6",0.722222222222222,4
"988","0x71bb8bbd2f602d3fb587bf237396bf6b4cbd46c8",0.666666666666667,3
"991","0x799abeab858f4a3831c4f636b272d1ad60a2125f",0.833333333333333,4
"992","0x8fb0a2135ac6ae782685a2192199dd1395013ff7",0.833333333333333,4
"995","0xb1f87a2e4ed22f0bbef378bab670c6f56e55e96e",0.666666666666667,3
"996","0xb6cc1269725066bb0b0820cb6f4265359e752ca2",0.833333333333333,4
"998","0xccf24609c9082b0f16eaddd1eb895dfb753e3bb3",0.611111111111111,4
"1000","0xcf41fbcea9e149b618c116c0a9d8e94bbeab366a",0.722222222222222,4
"1001","0xedada814f17d60e9a3997945bce2c4dd0d28c49c",0.666666666666667,4
"1006","0x09f4cafa83ae3d69892bafadb9806fa8915de8a7",0.555555555555556,3
"1007","0x0e3ca76bfb9473411b10968eb9cefb2d13c6af61",0.555555555555556,3
"1008","0x12d5c888f05e68fd4250667c270aafef3bc1801f",0.555555555555556,3
"1010","0x36a996c8c62eee62e3c628de691b0a5d8a6553df",0.555555555555556,3
"1011","0x3a862db2faace667ab94afc374b8b8c746914edf",0.555555555555556,3
"1012","0x3c6beeb7d69c42100bcc60be6b2a09f45934c53e",0.555555555555556,3
"1013","0x3f472729dc7474da829562fd6293d830b8113b66",0.555555555555556,3
"1014","0x453fef069c1dac549fa1fbcdcd73f0859abeaf68",0.555555555555556,3
"1015","0x4f387b859274e9e6af09aee4d0175dbe9d80a291",0.555555555555556,3
"1016","0x5044d1f60c24bf80c11bc4f72ee62f9480eafb90",0.555555555555556,3
"1017","0x65b0afc16a6036bc64efea6b38e3c3cfc7c26459",0.666666666666667,3
"1018","0x6a3eae0ed2cb28e23dd3a8f9613adf8601392e06",0.611111111111111,4
"1019","0x6bff0a6e95f9c0dca2ec8c1689471f9ec10235bb",0.555555555555556,3
"1020","0x70fb2e26674d4082c469c2441f29d04cefb22b90",0.555555555555556,3
"1021","0x7f5346e9016015449ed3deba122e35d81a6b6297",0.555555555555556,3
"1022","0x80eb3052448b638e4b3a21caa6900c4d7beb8485",0.555555555555556,3
"1023","0x80f108ff9cb55a81616b13f4b455091ed1f37c82",0.555555555555556,3
"1024","0x82f1af6b679a8c2a1c5a7f2042971fe7d4ff044f",0.555555555555556,3
"1026","0x9510427ee5a502fba50157e00a2751aeb1aa033f",0.666666666666667,3
"1027","0x9f7f3d2f2b8364296fa0cde627bcf7680c751472",0.555555555555556,3
"1028","0xa0c8744a6ec276774429f161c68e54dfc70eee07",0.555555555555556,3
"1029","0xa43c545ba283ccc81a40df6bfea9b4b185f73be5",0.555555555555556,3
"1030","0xaa3c3e05f10d5fa049ef745353e0a57d4fec87c1",0.555555555555556,3
"1031","0xb11208d830fd4f98b5d398e32fb39b268b45d308",0.777777777777778,4
"1032","0xb2be2a567a8c4499efd45c45015694d0a69d463f",0.555555555555556,3
"1033","0xc838ff2050e1d6477cfcbd9be579836e463fe430",0.555555555555556,3
"1036","0xd44a934bd86c06b53926824ad3320716d1662025",0.555555555555556,3
"1037","0xe14416348a0746010f688626bdd58bf452cf9421",0.555555555555556,3
"1038","0xf864c76f0503807501f0ba61e0cee054cf9178de",0.555555555555556,3
"1039","0xfda2090e6b08fa972b20a34e0818bc35401140d2",0.555555555555556,3
"1040","0x2f5f10d8136a986df4943c3b4c335032268d3789",0.555555555555556,3
"1041","0x9dc45ff48651aa507881a54f925542536bf94cd2",0.611111111111111,4
"1051","0xbe24f15ad2945a5e11e8b44d9c028b0db66fa0be",0.555555555555556,3
"1056","0x7ff570869f9e523271b26c7db59a86372073d065",0.555555555555556,3
"1057","0xbaccf7f2cfb9ddf7d59eedb8226d3755f78e9fc0",0.555555555555556,3
"1060","0x6801e6f215ba1b90d4b3eacee919c4fb313c068d",0.555555555555556,3
"1061","0xf24617ede84c2a8b87f3645abc9fe1693a0232ad",0.555555555555556,3
"1062","0x38159eacb7637341d8791c834e3b763ef114cc52",0.611111111111111,4
"1063","0x4732078c6db148cbc4ebffe2b99c519ccc2caf7a",0.555555555555556,3
"1065","0xa1bdfad986ee27fcef5b3edb15638afab6572c15",0.611111111111111,3
"1066","0xc7888e98cb0ffbec2a3c687b8576c38b45ae0670",0.555555555555556,3
"1068","0x2edac1cbbce91861f61892668cf654b723c50053",0.833333333333333,4
"1069","0x3e60ceaa3c4a5abeca77d74f17b3a6148d69a8ba",0.611111111111111,3
"1070","0x5d1e1a830964cb24da818f49b589f170fbd94f7b",0.555555555555556,3
"1073","0x8e16c3ba14cd4db2d5df747836f71f2dc480d106",0.555555555555556,3
"1074","0x93e62f42a96b852ddc0a60e336963838e5dbbbba",0.722222222222222,4
"1075","0x9763eda572964e78b65057d2a941cef76b1c98c1",0.722222222222222,4
"1076","0xaf5ac75753826d0c27b0b4011e0dfab1f1cc380c",0.833333333333333,5
"1079","0xf75370556aadbd4a809756b14a738535f6ba15a9",0.555555555555556,4
"1081","0x2d3077a35e99e520fb79f99394827cdc2b35d1a3",0.555555555555556,3
"1082","0x58cf7d351e2bfa5890e3953d240f397cc94b0b82",0.611111111111111,3
"1083","0x6d1efcdeb2c3bd5f869f8b799aa2d18c1c5c72f4",0.611111111111111,3
"1084","0xca485618816ee7887acb43e8164bd81bd68ba176",0.722222222222222,4
"1085","0xe0ba056789bf5f5abd4c572800797a111efa8bd9",0.666666666666667,3
"1087","0x1673b1a64f6d2dcd9749ed99e6d276c1f4372bb9",0.555555555555556,3
"1088","0x405c3b353a97800ecd7b0bd0e660edcd2aecfd30",0.722222222222222,4
"1091","0xf0d74c2740398c14640c74ecca7b4aac3a8303af",0.777777777777778,4
"1098","0xbdb09dc522cfac344f645339d2358de790aca39c",0.777777777777778,4
"1100","0xda7c0be4cec2f662fa107bca1d1cb6e70d50bf11",0.611111111111111,3
"1102","0x43e57f6701c2100394d563f1c050ba8b4fa4d83d",0.611111111111111,4
"1103","0x601daf01b1542e4fda0ebb66baead32b8d0338cd",0.555555555555556,3
"1107","0x777e264b4438b78a198414b71eae83d0206a5c5b",0.611111111111111,3
"1111","0x5392b254a0edecc9b738096330f3c4b67e878d23",0.611111111111111,4
"1120","0xa3b0323a8d83e537db6d6e7c38ac4635aef55bf9",0.777777777777778,4
"1122","0xcca11e2aae0a49f06d8e1e6e3f34c5c8690d8d8b",0.666666666666667,3
"1124","0xf6c09320ead4369fa8d1eaee44fc0c1c4d059450",0.555555555555556,3
"1128","0x00c7bc5cde287907b63cca5aedbd67ed7c3c5124",0.777777777777778,4
"1129","0x0526312555e506fdae2a7ab0ed098f2979415020",0.833333333333333,4
"1131","0x0d04b7cb886cae4c73cb50ec711d79a9bb65a230",0.777777777777778,4
"1132","0x16302e8d9fe53221346efd6273ceec2cc365c05b",0.833333333333333,5
"1133","0x19fbe45725cb17574b369e43d8d5df1e2f488522",0.777777777777778,4
"1135","0x2f700355698597e7fdbc7fb37aa7be9babaf24ea",0.555555555555556,3
"1136","0x338e131a20052e00fa449c0a18af12694c12eec0",0.777777777777778,4
"1137","0x33c12ac6ec904ab50dd9b0709acb2046c6da39f3",0.833333333333333,4
"1138","0x43114212ed45b2f1db31b728b09840d6ab9f4046",0.777777777777778,4
"1140","0x566241929c742899705381efde682076a903adad",0.777777777777778,4
"1143","0x617887d19e2e1c2ac9cfa04ad2b6c2b42ac8bea5",0.555555555555556,3
"1144","0x62e458faefec61ff792596272bc38d0487a97a78",0.611111111111111,3
"1147","0x799abeab858f4a3831c4f636b272d1ad60a2125f",0.611111111111111,3
"1148","0x7c12df8ae0e58f905993c55551c231fefa50031e",0.722222222222222,4
"1149","0x847d8d250868343c722ac4aa3ec6bba8d77e7459",0.833333333333333,4
"1150","0x86e3e70449f46d1b385c258f8e2c22915af05f76",0.833333333333333,4
"1152","0x8c08a2c116c67626493e63ff4a0f1f6e0d48ab69",0.611111111111111,3
"1153","0x8f2454989d5ee4642bdcdb59e62ad3bfc1ba7b88",0.666666666666667,3
"1155","0x8fce96dcdb59a749a521f1091b472e6e2394da13",0.611111111111111,4
"1156","0x946075f5bd5172a71566d6c3acfd444816908f95",0.833333333333333,4
"1158","0xa466e66071219e33d6bf10bd246b859f537139fc",0.777777777777778,4
"1159","0xaa541b8a35ecb337a9af5e5cd492b354848519a4",0.777777777777778,4
"1160","0xab07e3302c1ae7ad927a3e716ffeca74f34d02c8",0.833333333333333,4
"1162","0xb544b28e08190f3d919421654b840a4d6266b822",0.833333333333333,4
"1163","0xb6452a7ca315f6680b982ccfccc321e9f2564b3c",0.777777777777778,4
"1165","0xc146b97a522e090c254ee2e6c4246836915cff5b",0.666666666666667,3
"1167","0xc590313ccbed0b8062de5e701970f5f3976b38a5",0.722222222222222,4
"1169","0xd4f1eedd14cbe2e3f1b1d4678e53a9f86955ecb9",0.611111111111111,3
"1170","0xd8677f8d540c2e310c095304ceaf7c277ecd2f10",0.777777777777778,4
"1171","0xddd3e568e28050d5f8ea419f030937a2138397be",0.722222222222222,4
"1172","0xde15769bcd6c60d56e993841f77deddb7f5c29e5",0.777777777777778,4
"1173","0xed105eacca9e6a7029fa9c34f4f58ce278efaa94",0.777777777777778,4
"1176","0xf7f6315abca6edc9ca34272a20f1d20a53ebd244",0.611111111111111,3
"1177","0xf9297cf7419760bcc81feea4415ddc5e82740d9b",0.555555555555556,3
"1179","0x41754d301ec861eb581e6e92270c7db6fb3dfa85",0.555555555555556,4
"1180","0x45921a11b70aecf73d266811205d1933177dbdf1",0.555555555555556,4
"1181","0x4597579b89d7b4454f34b58f174e8be803a74730",0.722222222222222,4
"1185","0x91986a5f88ad1ada3076ce865e0027d15b56e285",0.722222222222222,4
"1186","0x98dcac367b838dcc8231c4f0dcc8d1a90a7efd71",0.666666666666667,4
"1190","0xfdb19d65dce32d149763a21c4022259c618b24d7",0.611111111111111,3
"1194","0x138bb1977911c551ed1230e3fe2671cbe8b5729b",0.555555555555556,3
"1204","0x0b8bd83f335295826d9434db6492e86157e30440",0.555555555555556,3
"1205","0x806eb5a12b7002e379e5ad22e56fff669dec59fa",0.555555555555556,3
"1210","0xf9e605a3306915c137fd7449e56b694e93240983",0.611111111111111,3
"1217","0x0b2dade5ff7e6d25092be13e08dd665a7adac177",0.555555555555556,3
"1220","0x7aa7e3dea83b87e32ff99f01e8ef75c7db1ff8a9",0.611111111111111,4
"1226","0x81b2ad44162383a31b91ca892baf9cea0a8866c5",0.611111111111111,4
"1227","0xaf76ab64c3ed5a25a0c58db7e9aa23e50d042b89",0.611111111111111,4
"1230","0xe160469f8fa73deaea63b860e31aa5c114903efd",0.611111111111111,4
"1234","0x72f3228a8677e4b3bec9e245d9d910017b03ed24",0.555555555555556,3
"1236","0x0bf47cc3a442959a49c01f97d361cd0c1c8e23b7",0.555555555555556,3
"1239","0x3fde95983e44ad2647b4f745d0624e013c74ef84",0.555555555555556,3
"1240","0x42f2d21d11004b6216fa00ae292e9d853956dee9",0.555555555555556,3
"1242","0x7e6f8812684fa18db2ff535c43386cd37531da20",0.555555555555556,3
"1243","0x8f0307ab61972d967a45f8639af1f6cf66e29492",0.555555555555556,3
"1248","0xf446880d02777cd1dbcbd18f6aa26f44d6960359",0.666666666666667,4
"1249","0x01694107a2c3473220e90f46e3f2118056355701",0.666666666666667,3
"1250","0x0214603fb9b51f03b17703bfeaf7969bd34240a8",0.666666666666667,3
"1251","0x0355569ab49c46124929ec8ea3f9f413c7b646d9",0.666666666666667,3
"1252","0x099d18711729032f5c5bcd108cae6fb0e0cb17bf",0.666666666666667,3
"1253","0x0ab3967447a23f6c62ca2cfec8d7690c9bc389c4",0.777777777777778,4
"1254","0x0ce200f16bf0ca48525688e1dafa1e72200910c1",0.833333333333333,4
"1255","0x0d1889fa3de3e33ef1f1e8ff0b6cb95e1bb45abf",0.666666666666667,3
"1256","0x11147f72f9616cdbd7a7c21e694644984c0549b3",0.666666666666667,3
"1257","0x14b6d78513b9f402ca98ee75a0a70d0b2e53240b",0.666666666666667,3
"1258","0x1500db7b737933d468c6048b412f7cb90fa670ae",0.666666666666667,3
"1259","0x15050ad4a8a4f4f81fff00a638932c285edbba2a",0.666666666666667,3
"1261","0x1a224826c080975cb76683d06cfbfb3c717b065f",0.666666666666667,3
"1262","0x1b9f16528bd7dc9bb06ac7d23e123a98b5e618c2",0.666666666666667,3
"1263","0x1c5157c3bb472183b12dd3f34260886c91e94b7c",0.833333333333333,4
"1264","0x20275184d4597d3f3ab4c6633988079b90cbe55a",0.666666666666667,3
"1265","0x22531d6d4861b131b82585f4aab72ea24e608022",0.666666666666667,3
"1266","0x2503e4134149d7ba682eda1ef6ae68b1c1336e56",0.666666666666667,3
"1267","0x2a20f55a26b5ba18f2aef210f5a805e328af60a8",0.666666666666667,3
"1268","0x2a3675fa49df5acf5b9b0a1cbc12dff2a0585c6b",0.777777777777778,4
"1269","0x2a85d4d72508de14d9e90e94e8587bea98b8c941",0.666666666666667,3
"1270","0x2c29ef14eec27a8600e3f05a374c7cab1546282a",0.666666666666667,3
"1271","0x2c450a77636c58c77822cd1318c0064a94909c94",0.666666666666667,3
"1272","0x2d225f0107663928775485f556e051be209dacf7",0.777777777777778,4
"1273","0x2d75af4220992a610ab11502520274a3b39a6610",0.833333333333333,4
"1274","0x2dbdf80fcde055d5e408c1d1b3c3b49681ab5594",0.833333333333333,4
"1275","0x2e4b3a8423622cfad41665cecd8c568de8a94fbf",0.833333333333333,4
"1276","0x2fd09ae13324ff42212cb8e8aa69bc428fec4356",0.666666666666667,3
"1277","0x3286564d73a2aa41e008e44ab80d3e65f56e5e3f",0.666666666666667,3
"1278","0x33e7296feb80aba2bcd6b61349e90dd05d2b8c59",0.666666666666667,3
"1279","0x33f3e803eba9d4a3fdeba8213f14472567d6ebb2",0.666666666666667,3
"1280","0x3716b8ef4d6bbc59fb7417c114c828ce8be13347",0.666666666666667,3
"1281","0x384ab6903f249f61c710c5f2c62ca4ebf8f994ef",0.666666666666667,3
"1282","0x390c54f210fddb7d741e4e1b41648723ab745c57",0.666666666666667,3
"1283","0x3b910a2122de07b6baadebccd603e7e3ffdad3f3",0.666666666666667,3
"1284","0x3c543ffb72a9b96533efe6ef4e1bf6b971f13c08",0.666666666666667,3
"1285","0x3e1fce4c31f4239212e6e40090ac6b19e5e13ceb",0.833333333333333,4
"1286","0x4091fb7c9021cc6a4a9756b3b8ce515886082ef7",0.666666666666667,3
"1287","0x424786aa1c0ed5e9d29f0ee8791974505cb0085f",0.666666666666667,3
"1288","0x4293b39d48352f27d52ea1757c32fb32f5c459c3",0.666666666666667,3
"1289","0x46ce02e6e65c0c28cbd76c0177055a2e4cc926fa",0.666666666666667,3
"1290","0x47d5b038bb3e69f0ab5d752bb37e6a3385e13110",0.666666666666667,3
"1291","0x49299b604c977a2ac2d427d80a5c73db4c29d6b1",0.666666666666667,3
"1292","0x4ba48d0f39658ee578ae390f631d7ab237f1cb3f",0.666666666666667,3
"1293","0x4c5c0d803c0c2c4f4c57895351585460e19f8eeb",0.666666666666667,3
"1294","0x4d55961090079a9f3d96f5eac4799e8dba0b73d8",0.611111111111111,3
"1295","0x4e3f6f67191e72da95dc8decf81bd4f0d576b37c",0.666666666666667,3
"1296","0x502a5e9b5da8c1792a4fb5eb2d307812e7115703",0.666666666666667,3
"1297","0x5106d1775c8f83936e5d70ecd8d3aa426bf391a6",0.666666666666667,3
"1298","0x51ff7b157c3426e8e2842758699a3a441a73bfdb",0.666666666666667,3
"1299","0x520701a3c6771e2514ab85406a0d9270647086de",0.666666666666667,3
"1300","0x558f749fd239b329c8349aaf7a55898abaad25dc",0.666666666666667,3
"1301","0x57034cf7c8f8dd42a61bf16a6e91bf393422971e",0.833333333333333,4
"1302","0x581f5bf2bcd3ccd9b853e9fdb1334280be2a46a3",0.666666666666667,3
"1303","0x5841e1fb41c7e792c47354d9419cc5a8728fb502",0.666666666666667,3
"1304","0x5ae45f2732f8f2c06776628d15d5965d9371c9a7",0.666666666666667,3
"1305","0x5d903dd104a9d64d7f4da84cfc77662466057e6d",0.666666666666667,3
"1306","0x5e918f373c66e94575bafa2305e778fefa7a455b",0.666666666666667,3
"1307","0x618058dc74ecb829ab1f496881f73133f515ce54",0.833333333333333,4
"1308","0x674df411f797681e7448b2c61e608ede1764bd21",0.666666666666667,3
"1309","0x679228c9719960c19d9d72325b943b80a93d5313",0.666666666666667,3
"1310","0x6a0092cf767a73597b9d86b191771ada7f410adc",0.666666666666667,3
"1311","0x6c66ebd52857f9bc6ad7e1109e4b1ddf3b40c2a9",0.666666666666667,3
"1312","0x73670258fe5f7f372aaf07aada5d59d218c6d6bd",0.666666666666667,3
"1313","0x7375670d60e2d1463e22db4f68261c144c17f862",0.833333333333333,4
"1314","0x742a5add9c59f7940ba39dbf7fb5277f7f51f024",0.666666666666667,3
"1315","0x7529536e83e92dec98e1d658a5e102ad21a62e7b",0.666666666666667,3
"1316","0x758cd6e92a1ff9893995ff7f8ba5bbe72669ce42",0.666666666666667,3
"1317","0x763c3d723a7619031492c79c4e4231d207c957ab",0.666666666666667,3
"1318","0x7746ea93851060b7dfd67aa7aefc3ffb2186ab38",0.666666666666667,3
"1319","0x785a5aa3900a2134e29eed93c87741eeaaf46032",0.666666666666667,3
"1320","0x7d3bd9fc461d43db19a753cbb09aac2c19102a7f",0.666666666666667,3
"1321","0x7e27611efce141f9bea157c5f1d06d3bfabf530e",0.666666666666667,3
"1322","0x7fa764934cc6e7d58942a643d858ba9c4e1d916b",0.666666666666667,3
"1323","0x80e4dedd7fe80dcca425ad1c80d47fe0a32a5b33",0.666666666666667,3
"1324","0x810e139be7615405402c92a2dc40b39866366c01",0.666666666666667,3
"1325","0x812e6d75c457b832c89130e41e4a64e069e040ae",0.666666666666667,3
"1326","0x8314e035d3708a33066d59114106376cfe6a4acb",0.833333333333333,4
"1327","0x85daab7f3839beb3aa35f4084f53261d8fe461a2",0.666666666666667,3
"1328","0x8a574e0c8bd1529aa570aa8f3e64bc62a5eac2b9",0.666666666666667,3
"1329","0x8b2fb8d86399dbf87bf04108bfb94bb77bee1cbf",0.666666666666667,3
"1330","0x8c2a0f973ebcff93a495c692d666cefaaad8682e",0.666666666666667,3
"1331","0x8c5f7494496740e5b143a899e663e65e8ce9991e",0.666666666666667,3
"1332","0x8f43bde23130a9b3ab790c24b2d10e3d5d57c022",0.666666666666667,3
"1333","0x91da0960956ef633f2b06d894bdc37632ce41df5",0.666666666666667,3
"1334","0x9215178c860eb1b79a8e289b41a535ec8296bba4",0.666666666666667,3
"1335","0x9501331da1ae6ebd7c64c5924c9ee7c79df2bab2",0.666666666666667,3
"1336","0x95686f2e9624ba911da81205af3ba93ccf3e0ffd",0.666666666666667,3
"1337","0x959b99799997a9a32e1628f90ee86706bf6cd22e",0.666666666666667,3
"1338","0x9ce847b117ddf3bd9285fb611b991a8a6c4a2166",0.666666666666667,3
"1339","0x9cf4ecfeaa3b21d4a8fa8bbdcbba21f8b97faf3c",0.666666666666667,3
"1340","0x9fd717757e1f8a0480fa7eb7086d259d028c5927",0.666666666666667,3
"1341","0xa124521c84ccc1d4a04f0f329225972d47108c6b",0.666666666666667,3
"1342","0xa19a99422df810e06d5ed67c5841bb890292dbce",0.666666666666667,3
"1343","0xa382a43f6b826c7fe7c27b866499897f09f6a40e",0.833333333333333,4
"1344","0xa6b71991eb22f5ac9e1b0b4227d944c2e05d3e8d",0.666666666666667,3
"1345","0xa6df6e53f096b377a24b5a1ce3873a4eb47d2008",0.666666666666667,3
"1346","0xa88ceb7a93d1122195db2a0b4a0ba9fe0c4caaa0",0.666666666666667,3
"1347","0xaa8caa3e408b82b02627958dbf4c36fbc9abcbbf",0.666666666666667,3
"1348","0xad82d308873cc37f2b9e330824fedfcb878789fa",0.833333333333333,4
"1349","0xadea3c257f99263270738a75a7bd876cc42756e7",0.666666666666667,3
"1350","0xaec33b49ae86cf6a4814deb55c2129a4d1bdf323",0.777777777777778,4
"1351","0xb565394e75b1584bc32d3ed5af1980d45432b18b",0.666666666666667,3
"1352","0xb59010cd790ddce916bb6382b7903f82b87cc288",0.666666666666667,3
"1353","0xb62da1bd0882f9ed545e4ccda6007f8d13652919",0.666666666666667,3
"1354","0xb694205fa9fbc24894fb8d0233faac5d42657a23",0.666666666666667,3
